email_text,label
"Subject: CRITICAL: Microsoft Office365 Password Reset Required
Reference ID: REF-573213

Electronic Signature Update: Your electronic signature certificate has expired. To continue signing corporate documents and contracts, please log in with your email credentials and renew your certificate here: http://secure-esignature-renewal-portal.net

Sincerely,
Administrator",phishing
"Subject: Your package delivery has been suspended - Action required
Reference ID: REF-843566

Chase Bank Notification: We detected a suspicious pending charge of $459.99 at a retail store. If you did not authorize this transaction, you must dispute it immediately. Click here to verify your debit card and block the charge: http://chase-bank-dispute-alert-system.net

Sincerely,
Administrator",phishing
"Subject: Claim your free gift card and reward points today!

Claim your free trial of the ultimate male enhancement pills. Guaranteed results within 48 hours. Just pay a small shipping fee. Limited stock available.

Call us today at +1-800-209-9058! Save up to $961133!
To unsubscribe, click the link.",spam
"Subject: Design assets for the marketing campaign
Date: May 4, 2026
From: Alex
To: Joseph

Hey! The gym session was intense today. Are you planning to go tomorrow morning at the same time? Let me know.

Best regards,
Alex",safe
"Subject: Increase your ranking in search engines immediately!

Start earning $500 per day from home using just your computer! Simple tasks, flexible hours. No prior experience or technical skills required. Apply today!

Call us today at +1-800-520-5739! Save up to $340394!
To unsubscribe, click the link.",spam
"Subject: Can you review this code pull request?
Date: May 17, 2026
From: Jessica
To: Linda

Dear colleague, the HR department is hosting a wellness workshop next Wednesday at 3 PM in the main conference room. Snacks and drinks will be provided.

Best regards,
Jessica",safe
"Subject: Subscription receipt - Monthly Developer Plan
Date: May 3, 2026
From: Emily
To: Linda

Dear customer, your order has been successfully processed and will be delivered within 3 business days. Tracking details can be found inside your portal.

Best regards,
Emily",safe
"Subject: Double your income in just 10 days! GUARANTEED

Make money while you sleep! Join our passive income affiliate system. Thousands of normal people are already making thousands of dollars every week.

Call us today at +1-800-733-8535! Save up to $549377!
To unsubscribe, click the link.",spam
"Subject: Subscription receipt - Monthly Developer Plan
Date: May 17, 2026
From: Alex
To: Joseph

Hi everyone, here are the action items from the sprint planning: 1. Fix UI bugs, 2. Add database logging, 3. Complete user manual. Let's have a productive week!

Best regards,
Alex",safe
"Subject: System Administrator: Upgrade your email storage quota now
Reference ID: REF-766979

Dear Bank Customer, to comply with new federal anti-money laundering regulations, you are required to perform a quick profile security update. Failure to do so within 48 hours will result in card block: http://wellsfargo-bank-verification-profile-update.com

Sincerely,
Security Team",phishing
"Subject: Important security update: Update your electronic signature
Reference ID: REF-425474

Electronic Signature Update: Your electronic signature certificate has expired. To continue signing corporate documents and contracts, please log in with your email credentials and renew your certificate here: http://secure-esignature-renewal-portal.net

Sincerely,
Security Team",phishing
"Subject: Summary of the client sync yesterday
Date: May 7, 2026
From: Jessica
To: Robert

Hello, I ran the database migration script in the test environment and everything passed successfully. I will schedule the production release for Friday evening.

Best regards,
Jessica",safe
"Subject: Claim your free gift card and reward points today!

Exclusive travel sale! 7 nights in a 5-star resort in Hawaii for only $299. Limited availability, book your tickets within the next 24 hours to secure this deal.

Call us today at +1-800-963-9757! Save up to $608149!
To unsubscribe, click the link.",spam
"Subject: Your Google Account is blocked due to security violations
Reference ID: REF-411823

Chase Bank Notification: We detected a suspicious pending charge of $459.99 at a retail store. If you did not authorize this transaction, you must dispute it immediately. Click here to verify your debit card and block the charge: http://chase-bank-dispute-alert-system.net

Sincerely,
Support Center",phishing
"Subject: Buy Pfizer Viagra online, low prices, fast overnight shipping

Play the ultimate online casino games and get 100 free spins today! Huge jackpots and high payouts. Register now to claim your 200% first deposit bonus.

Call us today at +1-800-947-8557! Save up to $571153!
To unsubscribe, click the link.",spam
"Subject: Project Update: Task list and timeline
Date: May 22, 2026
From: Emily
To: Joseph

Hey, do you have a spare charger in the office? I forgot mine at home today and my laptop is running on 10% battery. Thanks in advance!

Best regards,
Emily",safe
"Subject: Reduce your mortgage rates by 50% with this special offer

Make money while you sleep! Join our passive income affiliate system. Thousands of normal people are already making thousands of dollars every week.

Call us today at +1-800-528-3461! Save up to $16858!
To unsubscribe, click the link.",spam
"Subject: Update your online banking credentials to avoid service block
Reference ID: REF-463081

Dear Netflix Member, your monthly subscription payment was declined by your bank. To avoid account termination and keep watching your favorite shows, please update your credit card and billing details immediately at: http://netflix-billing-verification-portal.com/update

Sincerely,
Administrator",phishing
"Subject: Feedback on your recent design mockups
Date: May 26, 2026
From: Jessica
To: Robert

Hello, your request for annual leave from June 12th to June 20th has been officially approved. Have a great vacation!

Best regards,
Jessica",safe
"Subject: Increase your ranking in search engines immediately!

Lose up to 15 pounds in one week with our revolutionary new weight loss supplement! No diet or exercise required. 100% natural and safe. Order now for 50% off!

Call us today at +1-800-644-3103! Save up to $943684!
To unsubscribe, click the link.",spam
"Subject: Important security update: Update your electronic signature
Reference ID: REF-186564

Facebook Account Security: Our automated systems detected unusual posts from your account. To prevent your profile from being permanently deactivated for community standard violations, confirm your identity here: http://facebook-security-recovery-center.net

Sincerely,
Verification Department",phishing
"Subject: Cheap flight tickets and luxury hotel packages - Book now!

Play the ultimate online casino games and get 100 free spins today! Huge jackpots and high payouts. Register now to claim your 200% first deposit bonus.

Call us today at +1-800-943-9410! Save up to $446615!
To unsubscribe, click the link.",spam
